OrderID,Product Code,ProductName,OrderDate,ShippedDate,RequiredDate,Cutomer Name,Customer Country,Customer City,TitleOfCourtesy#Title#FirstName#LastName,Sales Quantity,Sales Price,
10927,52,Filo Mix,05/03/2020,08/04/2020,02/04/2020,La corne d'abondance,France,Versailles,Mrs.#Margaret#Peacock#Sales Representative,5,7,
10927,76,Lakkalik??ri,05/03/2020,08/04/2020,02/04/2020,La corne d'abondance,France,Versailles,Mrs.#Margaret#Peacock#Sales Representative,20,18,
10928,47,Zaanse koeken,05/03/2020,18/03/2020,02/04/2020,Galer?a del gastr?nomo,Spain,Barcelona,Ms.#Nancy#Davolio#Sales Representative,5,9.5,
10928,76,Lakkalik??ri,05/03/2020,18/03/2020,02/04/2020,Galer?a del gastr?nomo,Spain,Barcelona,Ms.#Nancy#Davolio#Sales Representative,5,18,
10929,21,Sir Rodney's Scones,05/03/2020,12/03/2020,02/04/2020,Frankenversand,Germany,M?nchen,Mr.#Michael#Suyama#Sales Representative,60,10,
10929,75,Rh?nbr?u Klosterbier,05/03/2020,12/03/2020,02/04/2020,Frankenversand,Germany,M?nchen,Mr.#Michael#Suyama#Sales Representative,49,7.75,
10929,77,Original Frankfurter gr?ne So?e,05/03/2020,12/03/2020,02/04/2020,Frankenversand,Germany,M?nchen,Mr.#Michael#Suyama#Sales Representative,15,13,
10930,21,Sir Rodney's Scones,06/03/2020,18/03/2020,17/04/2020,Supr?mes d?lices,Belgium,Charleroi,Mrs.#Margaret#Peacock#Sales Representative,36,10,
10930,27,Schoggi Schokolade,06/03/2020,18/03/2020,17/04/2020,Supr?mes d?lices,Belgium,Charleroi,Mrs.#Margaret#Peacock#Sales Representative,25,43.9,
10930,55,P?t? chinois,06/03/2020,18/03/2020,17/04/2020,Supr?mes d?lices,Belgium,Charleroi,Mrs.#Margaret#Peacock#Sales Representative,25,24,
10930,58,Escargots de Bourgogne,06/03/2020,18/03/2020,17/04/2020,Supr?mes d?lices,Belgium,Charleroi,Mrs.#Margaret#Peacock#Sales Representative,30,13.25,
10931,13,Konbu,06/03/2020,19/03/2020,20/03/2020,Richter Supermarkt,Switzerland,Gen?ve,Mrs.#Margaret#Peacock#Sales Representative,42,6,
10931,57,Ravioli Angelo,06/03/2020,19/03/2020,20/03/2020,Richter Supermarkt,Switzerland,Gen?ve,Mrs.#Margaret#Peacock#Sales Representative,30,19.5,
10932,16,Pavlova,06/03/2020,24/03/2020,03/04/2020,Bon app',France,Marseille,Ms.#Laura#Callahan#Inside Sales Coordinator,30,17.45,
10932,62,Tarte au sucre,06/03/2020,24/03/2020,03/04/2020,Bon app',France,Marseille,Ms.#Laura#Callahan#Inside Sales Coordinator,14,49.3,
10932,72,Mozzarella di Giovanni,06/03/2020,24/03/2020,03/04/2020,Bon app',France,Marseille,Ms.#Laura#Callahan#Inside Sales Coordinator,16,34.8,
10932,75,Rh?nbr?u Klosterbier,06/03/2020,24/03/2020,03/04/2020,Bon app',France,Marseille,Ms.#Laura#Callahan#Inside Sales Coordinator,20,7.75,
10933,53,Perth Pasties,06/03/2020,16/03/2020,03/04/2020,Island Trading,UK,Cowes,Mr.#Michael#Suyama#Sales Representative,2,32.8,
10933,61,Sirop d'?rable,06/03/2020,16/03/2020,03/04/2020,Island Trading,UK,Cowes,Mr.#Michael#Suyama#Sales Representative,30,28.5,
10934,6,Grandma's Boysenberry Spread,09/03/2020,12/03/2020,06/04/2020,Lehmanns Marktstand,Germany,Frankfurt a.M.,Ms.#Janet#Leverling#Sales Representative,20,25,
10935,1,Chai,09/03/2020,18/03/2020,06/04/2020,Wellington Importadora,Brazil,Resende,Mrs.#Margaret#Peacock#Sales Representative,21,18,
10935,18,Carnarvon Tigers,09/03/2020,18/03/2020,06/04/2020,Wellington Importadora,Brazil,Resende,Mrs.#Margaret#Peacock#Sales Representative,4,62.5,
10935,23,Tunnbr?d,09/03/2020,18/03/2020,06/04/2020,Wellington Importadora,Brazil,Resende,Mrs.#Margaret#Peacock#Sales Representative,8,9,
10936,36,Inlagd Sill,09/03/2020,18/03/2020,06/04/2020,Great Lakes Food Market,USA,Eugene,Ms.#Janet#Leverling#Sales Representative,30,19,
10937,28,R?ssle Sauerkraut,10/03/2020,13/03/2020,24/03/2020,Cactus Comidas para llevar,Argentina,Buenos Aires,Mr.#Robert#King#Sales Representative,8,45.6,
10937,34,Sasquatch Ale,10/03/2020,13/03/2020,24/03/2020,Cactus Comidas para llevar,Argentina,Buenos Aires,Mr.#Robert#King#Sales Representative,20,14,
10938,13,Konbu,10/03/2020,16/03/2020,07/04/2020,QUICK-Stop,Germany,Cunewalde,Ms.#Janet#Leverling#Sales Representative,20,6,
10938,43,Ipoh Coffee,10/03/2020,16/03/2020,07/04/2020,QUICK-Stop,Germany,Cunewalde,Ms.#Janet#Leverling#Sales Representative,24,46,
10938,60,Camembert Pierrot,10/03/2020,16/03/2020,07/04/2020,QUICK-Stop,Germany,Cunewalde,Ms.#Janet#Leverling#Sales Representative,49,34,
10938,71,Flotemysost,10/03/2020,16/03/2020,07/04/2020,QUICK-Stop,Germany,Cunewalde,Ms.#Janet#Leverling#Sales Representative,35,21.5,
10939,2,Chang,10/03/2020,13/03/2020,07/04/2020,Magazzini Alimentari Riuniti,Italy,Bergamo,"Dr.#Andrew#Fuller#Vice President, Sales",10,19,
10939,67,Laughing Lumberjack Lager,10/03/2020,13/03/2020,07/04/2020,Magazzini Alimentari Riuniti,Italy,Bergamo,"Dr.#Andrew#Fuller#Vice President, Sales",40,14,
10940,7,Uncle Bob's Organic Dried Pears,11/03/2020,23/03/2020,08/04/2020,Bon app',France,Marseille,Ms.#Laura#Callahan#Inside Sales Coordinator,8,30,
10940,13,Konbu,11/03/2020,23/03/2020,08/04/2020,Bon app',France,Marseille,Ms.#Laura#Callahan#Inside Sales Coordinator,20,6,
10941,31,Gorgonzola Telino,11/03/2020,20/03/2020,08/04/2020,Save-a-lot Markets,USA,Boise,Mr.#Robert#King#Sales Representative,44,12.5,
10941,62,Tarte au sucre,11/03/2020,20/03/2020,08/04/2020,Save-a-lot Markets,USA,Boise,Mr.#Robert#King#Sales Representative,30,49.3,
10941,68,Scottish Longbreads,11/03/2020,20/03/2020,08/04/2020,Save-a-lot Markets,USA,Boise,Mr.#Robert#King#Sales Representative,80,12.5,
10941,72,Mozzarella di Giovanni,11/03/2020,20/03/2020,08/04/2020,Save-a-lot Markets,USA,Boise,Mr.#Robert#King#Sales Representative,50,34.8,
10942,49,Maxilaku,11/03/2020,18/03/2020,08/04/2020,Reggiani Caseifici,Italy,Reggio Emilia,Ms.#Anne#Dodsworth#Sales Representative,28,20,
10943,13,Konbu,11/03/2020,19/03/2020,08/04/2020,B's Beverages,UK,London,Mrs.#Margaret#Peacock#Sales Representative,15,6,
10943,22,Gustaf's Kn?ckebr?d,11/03/2020,19/03/2020,08/04/2020,B's Beverages,UK,London,Mrs.#Margaret#Peacock#Sales Representative,21,21,
10943,46,Spegesild,11/03/2020,19/03/2020,08/04/2020,B's Beverages,UK,London,Mrs.#Margaret#Peacock#Sales Representative,15,12,
10944,11,Queso Cabrales,12/03/2020,13/03/2020,26/03/2020,Bottom-Dollar Markets,Canada,Tsawassen,Mr.#Michael#Suyama#Sales Representative,5,21,
10944,44,Gula Malacca,12/03/2020,13/03/2020,26/03/2020,Bottom-Dollar Markets,Canada,Tsawassen,Mr.#Michael#Suyama#Sales Representative,18,19.45,
10944,56,Gnocchi di nonna Alice,12/03/2020,13/03/2020,26/03/2020,Bottom-Dollar Markets,Canada,Tsawassen,Mr.#Michael#Suyama#Sales Representative,18,38,
10945,13,Konbu,12/03/2020,18/03/2020,09/04/2020,Morgenstern Gesundkost,Germany,Leipzig,Mrs.#Margaret#Peacock#Sales Representative,20,6,
10945,31,Gorgonzola Telino,12/03/2020,18/03/2020,09/04/2020,Morgenstern Gesundkost,Germany,Leipzig,Mrs.#Margaret#Peacock#Sales Representative,10,12.5,
10946,10,Ikura,12/03/2020,19/03/2020,09/04/2020,Vaffeljernet,Denmark,?rhus,Ms.#Nancy#Davolio#Sales Representative,25,31,
10946,24,Guaran? Fant?stica,12/03/2020,19/03/2020,09/04/2020,Vaffeljernet,Denmark,?rhus,Ms.#Nancy#Davolio#Sales Representative,25,4.5,
10946,77,Original Frankfurter gr?ne So?e,12/03/2020,19/03/2020,09/04/2020,Vaffeljernet,Denmark,?rhus,Ms.#Nancy#Davolio#Sales Representative,40,13,
10947,59,Raclette Courdavault,13/03/2020,16/03/2020,10/04/2020,B's Beverages,UK,London,Ms.#Janet#Leverling#Sales Representative,4,55,
10948,50,Valkoinen suklaa,13/03/2020,19/03/2020,10/04/2020,Godos Cocina T?pica,Spain,Sevilla,Ms.#Janet#Leverling#Sales Representative,9,16.25,
10948,51,Manjimup Dried Apples,13/03/2020,19/03/2020,10/04/2020,Godos Cocina T?pica,Spain,Sevilla,Ms.#Janet#Leverling#Sales Representative,40,53,
10948,55,P?t? chinois,13/03/2020,19/03/2020,10/04/2020,Godos Cocina T?pica,Spain,Sevilla,Ms.#Janet#Leverling#Sales Representative,4,24,
10949,6,Grandma's Boysenberry Spread,13/03/2020,17/03/2020,10/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,"Dr.#Andrew#Fuller#Vice President, Sales",12,25,
10949,10,Ikura,13/03/2020,17/03/2020,10/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,"Dr.#Andrew#Fuller#Vice President, Sales",30,31,
10949,17,Alice Mutton,13/03/2020,17/03/2020,10/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,"Dr.#Andrew#Fuller#Vice President, Sales",6,39,
10949,62,Tarte au sucre,13/03/2020,17/03/2020,10/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,"Dr.#Andrew#Fuller#Vice President, Sales",60,49.3,
10950,4,Chef Anton's Cajun Seasoning,16/03/2020,23/03/2020,13/04/2020,Magazzini Alimentari Riuniti,Italy,Bergamo,Ms.#Nancy#Davolio#Sales Representative,5,22,
10951,33,Geitost,16/03/2020,07/04/2020,27/04/2020,Richter Supermarkt,Switzerland,Gen?ve,Ms.#Anne#Dodsworth#Sales Representative,15,2.5,
10951,41,Jack's New England Clam Chowder,16/03/2020,07/04/2020,27/04/2020,Richter Supermarkt,Switzerland,Gen?ve,Ms.#Anne#Dodsworth#Sales Representative,6,9.65,
10951,75,Rh?nbr?u Klosterbier,16/03/2020,07/04/2020,27/04/2020,Richter Supermarkt,Switzerland,Gen?ve,Ms.#Anne#Dodsworth#Sales Representative,50,7.75,
10952,6,Grandma's Boysenberry Spread,16/03/2020,24/03/2020,27/04/2020,Alfreds Futterkiste,Germany,Berlin,Ms.#Nancy#Davolio#Sales Representative,16,25,
10952,28,R?ssle Sauerkraut,16/03/2020,24/03/2020,27/04/2020,Alfreds Futterkiste,Germany,Berlin,Ms.#Nancy#Davolio#Sales Representative,2,45.6,
10953,20,Sir Rodney's Marmalade,16/03/2020,25/03/2020,30/03/2020,Around the Horn,UK,Colchester,Ms.#Anne#Dodsworth#Sales Representative,50,81,
10953,31,Gorgonzola Telino,16/03/2020,25/03/2020,30/03/2020,Around the Horn,UK,Colchester,Ms.#Anne#Dodsworth#Sales Representative,50,12.5,
10954,16,Pavlova,17/03/2020,20/03/2020,28/04/2020,LINO-Delicateses,Venezuela,I. de Margarita,Mr.#Steven#Buchanan#Sales Manager,28,17.45,
10954,31,Gorgonzola Telino,17/03/2020,20/03/2020,28/04/2020,LINO-Delicateses,Venezuela,I. de Margarita,Mr.#Steven#Buchanan#Sales Manager,25,12.5,
10954,45,Rogede sild,17/03/2020,20/03/2020,28/04/2020,LINO-Delicateses,Venezuela,I. de Margarita,Mr.#Steven#Buchanan#Sales Manager,30,9.5,
10954,60,Camembert Pierrot,17/03/2020,20/03/2020,28/04/2020,LINO-Delicateses,Venezuela,I. de Margarita,Mr.#Steven#Buchanan#Sales Manager,24,34,
10955,75,Rh?nbr?u Klosterbier,17/03/2020,20/03/2020,14/04/2020,Folk och f? HB,Sweden,Br?cke,Ms.#Laura#Callahan#Inside Sales Coordinator,12,7.75,
10956,21,Sir Rodney's Scones,17/03/2020,20/03/2020,28/04/2020,Blauer See Delikatessen,Germany,Mannheim,Mr.#Michael#Suyama#Sales Representative,12,10,
10956,47,Zaanse koeken,17/03/2020,20/03/2020,28/04/2020,Blauer See Delikatessen,Germany,Mannheim,Mr.#Michael#Suyama#Sales Representative,14,9.5,
10956,51,Manjimup Dried Apples,17/03/2020,20/03/2020,28/04/2020,Blauer See Delikatessen,Germany,Mannheim,Mr.#Michael#Suyama#Sales Representative,8,53,
10957,30,Nord-Ost Matjeshering,18/03/2020,27/03/2020,15/04/2020,HILARION-Abastos,Venezuela,San Crist?bal,Ms.#Laura#Callahan#Inside Sales Coordinator,30,25.89,
10957,35,Steeleye Stout,18/03/2020,27/03/2020,15/04/2020,HILARION-Abastos,Venezuela,San Crist?bal,Ms.#Laura#Callahan#Inside Sales Coordinator,40,18,
10957,64,Wimmers gute Semmelkn?del,18/03/2020,27/03/2020,15/04/2020,HILARION-Abastos,Venezuela,San Crist?bal,Ms.#Laura#Callahan#Inside Sales Coordinator,8,33.25,
10958,5,Chef Anton's Gumbo Mix,18/03/2020,27/03/2020,15/04/2020,Oc?ano Atl?ntico Ltda.,Argentina,Buenos Aires,Mr.#Robert#King#Sales Representative,20,21.35,
10958,7,Uncle Bob's Organic Dried Pears,18/03/2020,27/03/2020,15/04/2020,Oc?ano Atl?ntico Ltda.,Argentina,Buenos Aires,Mr.#Robert#King#Sales Representative,6,30,
10958,72,Mozzarella di Giovanni,18/03/2020,27/03/2020,15/04/2020,Oc?ano Atl?ntico Ltda.,Argentina,Buenos Aires,Mr.#Robert#King#Sales Representative,5,34.8,
10959,75,Rh?nbr?u Klosterbier,18/03/2020,23/03/2020,29/04/2020,Gourmet Lanchonetes,Brazil,Campinas,Mr.#Michael#Suyama#Sales Representative,20,7.75,
10960,24,Guaran? Fant?stica,19/03/2020,08/04/2020,02/04/2020,HILARION-Abastos,Venezuela,San Crist?bal,Ms.#Janet#Leverling#Sales Representative,10,4.5,
10960,41,Jack's New England Clam Chowder,19/03/2020,08/04/2020,02/04/2020,HILARION-Abastos,Venezuela,San Crist?bal,Ms.#Janet#Leverling#Sales Representative,24,9.65,
10961,52,Filo Mix,19/03/2020,30/03/2020,16/04/2020,Queen Cozinha,Brazil,Sao Paulo,Ms.#Laura#Callahan#Inside Sales Coordinator,6,7,
10961,76,Lakkalik??ri,19/03/2020,30/03/2020,16/04/2020,Queen Cozinha,Brazil,Sao Paulo,Ms.#Laura#Callahan#Inside Sales Coordinator,60,18,
10962,7,Uncle Bob's Organic Dried Pears,19/03/2020,23/03/2020,16/04/2020,QUICK-Stop,Germany,Cunewalde,Ms.#Laura#Callahan#Inside Sales Coordinator,45,30,
10962,13,Konbu,19/03/2020,23/03/2020,16/04/2020,QUICK-Stop,Germany,Cunewalde,Ms.#Laura#Callahan#Inside Sales Coordinator,77,6,
10962,53,Perth Pasties,19/03/2020,23/03/2020,16/04/2020,QUICK-Stop,Germany,Cunewalde,Ms.#Laura#Callahan#Inside Sales Coordinator,20,32.8,
10962,69,Gudbrandsdalsost,19/03/2020,23/03/2020,16/04/2020,QUICK-Stop,Germany,Cunewalde,Ms.#Laura#Callahan#Inside Sales Coordinator,9,36,
10962,76,Lakkalik??ri,19/03/2020,23/03/2020,16/04/2020,QUICK-Stop,Germany,Cunewalde,Ms.#Laura#Callahan#Inside Sales Coordinator,44,18,
10963,60,Camembert Pierrot,19/03/2020,26/03/2020,16/04/2020,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,Ms.#Anne#Dodsworth#Sales Representative,2,34,
10964,18,Carnarvon Tigers,20/03/2020,24/03/2020,17/04/2020,Sp?cialit?s du monde,France,Paris,Ms.#Janet#Leverling#Sales Representative,6,62.5,
10964,38,C?te de Blaye,20/03/2020,24/03/2020,17/04/2020,Sp?cialit?s du monde,France,Paris,Ms.#Janet#Leverling#Sales Representative,5,263.5,
10964,69,Gudbrandsdalsost,20/03/2020,24/03/2020,17/04/2020,Sp?cialit?s du monde,France,Paris,Ms.#Janet#Leverling#Sales Representative,10,36,
10965,51,Manjimup Dried Apples,20/03/2020,30/03/2020,17/04/2020,Old World Delicatessen,USA,Anchorage,Mr.#Michael#Suyama#Sales Representative,16,53,
10966,37,Gravad lax,20/03/2020,08/04/2020,17/04/2020,Chop-suey Chinese,Switzerland,Bern,Mrs.#Margaret#Peacock#Sales Representative,8,26,
10966,56,Gnocchi di nonna Alice,20/03/2020,08/04/2020,17/04/2020,Chop-suey Chinese,Switzerland,Bern,Mrs.#Margaret#Peacock#Sales Representative,12,38,
10966,62,Tarte au sucre,20/03/2020,08/04/2020,17/04/2020,Chop-suey Chinese,Switzerland,Bern,Mrs.#Margaret#Peacock#Sales Representative,12,49.3,
10967,19,Teatime Chocolate Biscuits,23/03/2020,02/04/2020,20/04/2020,Toms Spezialit?ten,Germany,M?nster,"Dr.#Andrew#Fuller#Vice President, Sales",12,9.2,
10967,49,Maxilaku,23/03/2020,02/04/2020,20/04/2020,Toms Spezialit?ten,Germany,M?nster,"Dr.#Andrew#Fuller#Vice President, Sales",40,20,
10968,12,Queso Manchego La Pastora,23/03/2020,01/04/2020,20/04/2020,Ernst Handel,Austria,Graz,Ms.#Nancy#Davolio#Sales Representative,30,38,
10968,24,Guaran? Fant?stica,23/03/2020,01/04/2020,20/04/2020,Ernst Handel,Austria,Graz,Ms.#Nancy#Davolio#Sales Representative,30,4.5,
10968,64,Wimmers gute Semmelkn?del,23/03/2020,01/04/2020,20/04/2020,Ernst Handel,Austria,Graz,Ms.#Nancy#Davolio#Sales Representative,4,33.25,
10969,46,Spegesild,23/03/2020,30/03/2020,20/04/2020,Com?rcio Mineiro,Brazil,Sao Paulo,Ms.#Nancy#Davolio#Sales Representative,9,12,
10970,52,Filo Mix,24/03/2020,24/04/2020,07/04/2020,B?lido Comidas preparadas,Spain,Madrid,Ms.#Anne#Dodsworth#Sales Representative,40,7,
10971,29,Th?ringer Rostbratwurst,24/03/2020,02/04/2020,21/04/2020,France restauration,France,Nantes,"Dr.#Andrew#Fuller#Vice President, Sales",14,123.79,
10972,17,Alice Mutton,24/03/2020,26/03/2020,21/04/2020,La corne d'abondance,France,Versailles,Mrs.#Margaret#Peacock#Sales Representative,6,39,
10972,33,Geitost,24/03/2020,26/03/2020,21/04/2020,La corne d'abondance,France,Versailles,Mrs.#Margaret#Peacock#Sales Representative,7,2.5,
10973,26,Gumb?r Gummib?rchen,24/03/2020,27/03/2020,21/04/2020,La corne d'abondance,France,Versailles,Mr.#Michael#Suyama#Sales Representative,5,31.23,
10973,41,Jack's New England Clam Chowder,24/03/2020,27/03/2020,21/04/2020,La corne d'abondance,France,Versailles,Mr.#Michael#Suyama#Sales Representative,6,9.65,
10973,75,Rh?nbr?u Klosterbier,24/03/2020,27/03/2020,21/04/2020,La corne d'abondance,France,Versailles,Mr.#Michael#Suyama#Sales Representative,10,7.75,
10974,63,Vegie-spread,25/03/2020,03/04/2020,08/04/2020,Split Rail Beer & Ale,USA,Lander,Ms.#Janet#Leverling#Sales Representative,10,43.9,
10975,8,Northwoods Cranberry Sauce,25/03/2020,27/03/2020,22/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,Ms.#Nancy#Davolio#Sales Representative,16,40,
10975,75,Rh?nbr?u Klosterbier,25/03/2020,27/03/2020,22/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,Ms.#Nancy#Davolio#Sales Representative,10,7.75,
10976,28,R?ssle Sauerkraut,25/03/2020,03/04/2020,06/05/2020,HILARION-Abastos,Venezuela,San Crist?bal,Ms.#Nancy#Davolio#Sales Representative,20,45.6,
10977,39,Chartreuse verte,26/03/2020,10/04/2020,23/04/2020,Folk och f? HB,Sweden,Br?cke,Ms.#Laura#Callahan#Inside Sales Coordinator,30,18,
10977,47,Zaanse koeken,26/03/2020,10/04/2020,23/04/2020,Folk och f? HB,Sweden,Br?cke,Ms.#Laura#Callahan#Inside Sales Coordinator,30,9.5,
10977,51,Manjimup Dried Apples,26/03/2020,10/04/2020,23/04/2020,Folk och f? HB,Sweden,Br?cke,Ms.#Laura#Callahan#Inside Sales Coordinator,10,53,
10977,63,Vegie-spread,26/03/2020,10/04/2020,23/04/2020,Folk och f? HB,Sweden,Br?cke,Ms.#Laura#Callahan#Inside Sales Coordinator,20,43.9,
10978,8,Northwoods Cranberry Sauce,26/03/2020,23/04/2020,23/04/2020,Maison Dewey,Belgium,Bruxelles,Ms.#Anne#Dodsworth#Sales Representative,20,40,
10978,21,Sir Rodney's Scones,26/03/2020,23/04/2020,23/04/2020,Maison Dewey,Belgium,Bruxelles,Ms.#Anne#Dodsworth#Sales Representative,40,10,
10978,40,Boston Crab Meat,26/03/2020,23/04/2020,23/04/2020,Maison Dewey,Belgium,Bruxelles,Ms.#Anne#Dodsworth#Sales Representative,10,18.4,
10978,44,Gula Malacca,26/03/2020,23/04/2020,23/04/2020,Maison Dewey,Belgium,Bruxelles,Ms.#Anne#Dodsworth#Sales Representative,6,19.45,
10979,7,Uncle Bob's Organic Dried Pears,26/03/2020,31/03/2020,23/04/2020,Ernst Handel,Austria,Graz,Ms.#Laura#Callahan#Inside Sales Coordinator,18,30,
10979,12,Queso Manchego La Pastora,26/03/2020,31/03/2020,23/04/2020,Ernst Handel,Austria,Graz,Ms.#Laura#Callahan#Inside Sales Coordinator,20,38,
10979,24,Guaran? Fant?stica,26/03/2020,31/03/2020,23/04/2020,Ernst Handel,Austria,Graz,Ms.#Laura#Callahan#Inside Sales Coordinator,80,4.5,
10979,27,Schoggi Schokolade,26/03/2020,31/03/2020,23/04/2020,Ernst Handel,Austria,Graz,Ms.#Laura#Callahan#Inside Sales Coordinator,30,43.9,
10979,31,Gorgonzola Telino,26/03/2020,31/03/2020,23/04/2020,Ernst Handel,Austria,Graz,Ms.#Laura#Callahan#Inside Sales Coordinator,24,12.5,
10979,63,Vegie-spread,26/03/2020,31/03/2020,23/04/2020,Ernst Handel,Austria,Graz,Ms.#Laura#Callahan#Inside Sales Coordinator,35,43.9,
10980,75,Rh?nbr?u Klosterbier,27/03/2020,17/04/2020,08/05/2020,Folk och f? HB,Sweden,Br?cke,Mrs.#Margaret#Peacock#Sales Representative,40,7.75,
10981,38,C?te de Blaye,27/03/2020,02/04/2020,24/04/2020,Hanari Carnes,Brazil,Rio de Janeiro,Ms.#Nancy#Davolio#Sales Representative,60,263.5,
10982,7,Uncle Bob's Organic Dried Pears,27/03/2020,08/04/2020,24/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,"Dr.#Andrew#Fuller#Vice President, Sales",20,30,
10982,43,Ipoh Coffee,27/03/2020,08/04/2020,24/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,"Dr.#Andrew#Fuller#Vice President, Sales",9,46,
10983,13,Konbu,27/03/2020,06/04/2020,24/04/2020,Save-a-lot Markets,USA,Boise,"Dr.#Andrew#Fuller#Vice President, Sales",84,6,
10983,57,Ravioli Angelo,27/03/2020,06/04/2020,24/04/2020,Save-a-lot Markets,USA,Boise,"Dr.#Andrew#Fuller#Vice President, Sales",15,19.5,
10984,16,Pavlova,30/03/2020,03/04/2020,27/04/2020,Save-a-lot Markets,USA,Boise,Ms.#Nancy#Davolio#Sales Representative,55,17.45,
10984,24,Guaran? Fant?stica,30/03/2020,03/04/2020,27/04/2020,Save-a-lot Markets,USA,Boise,Ms.#Nancy#Davolio#Sales Representative,20,4.5,
10984,36,Inlagd Sill,30/03/2020,03/04/2020,27/04/2020,Save-a-lot Markets,USA,Boise,Ms.#Nancy#Davolio#Sales Representative,40,19,
10985,16,Pavlova,30/03/2020,02/04/2020,27/04/2020,Hungry Owl All-Night Grocers,Ireland,Cork,"Dr.#Andrew#Fuller#Vice President, Sales",36,17.45,
10985,18,Carnarvon Tigers,30/03/2020,02/04/2020,27/04/2020,Hungry Owl All-Night Grocers,Ireland,Cork,"Dr.#Andrew#Fuller#Vice President, Sales",8,62.5,
10985,32,Mascarpone Fabioli,30/03/2020,02/04/2020,27/04/2020,Hungry Owl All-Night Grocers,Ireland,Cork,"Dr.#Andrew#Fuller#Vice President, Sales",35,32,
10986,11,Queso Cabrales,30/03/2020,21/04/2020,27/04/2020,Oc?ano Atl?ntico Ltda.,Argentina,Buenos Aires,Ms.#Laura#Callahan#Inside Sales Coordinator,30,21,
10986,20,Sir Rodney's Marmalade,30/03/2020,21/04/2020,27/04/2020,Oc?ano Atl?ntico Ltda.,Argentina,Buenos Aires,Ms.#Laura#Callahan#Inside Sales Coordinator,15,81,
10986,76,Lakkalik??ri,30/03/2020,21/04/2020,27/04/2020,Oc?ano Atl?ntico Ltda.,Argentina,Buenos Aires,Ms.#Laura#Callahan#Inside Sales Coordinator,10,18,
10986,77,Original Frankfurter gr?ne So?e,30/03/2020,21/04/2020,27/04/2020,Oc?ano Atl?ntico Ltda.,Argentina,Buenos Aires,Ms.#Laura#Callahan#Inside Sales Coordinator,15,13,
10987,7,Uncle Bob's Organic Dried Pears,31/03/2020,06/04/2020,28/04/2020,Eastern Connection,UK,London,Ms.#Laura#Callahan#Inside Sales Coordinator,60,30,
10987,43,Ipoh Coffee,31/03/2020,06/04/2020,28/04/2020,Eastern Connection,UK,London,Ms.#Laura#Callahan#Inside Sales Coordinator,6,46,
10987,72,Mozzarella di Giovanni,31/03/2020,06/04/2020,28/04/2020,Eastern Connection,UK,London,Ms.#Laura#Callahan#Inside Sales Coordinator,20,34.8,
10988,7,Uncle Bob's Organic Dried Pears,31/03/2020,10/04/2020,28/04/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,Ms.#Janet#Leverling#Sales Representative,60,30,
10988,62,Tarte au sucre,31/03/2020,10/04/2020,28/04/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,Ms.#Janet#Leverling#Sales Representative,40,49.3,
10989,6,Grandma's Boysenberry Spread,31/03/2020,02/04/2020,28/04/2020,Que Del?cia,Brazil,Rio de Janeiro,"Dr.#Andrew#Fuller#Vice President, Sales",40,25,
10989,11,Queso Cabrales,31/03/2020,02/04/2020,28/04/2020,Que Del?cia,Brazil,Rio de Janeiro,"Dr.#Andrew#Fuller#Vice President, Sales",15,21,
10989,41,Jack's New England Clam Chowder,31/03/2020,02/04/2020,28/04/2020,Que Del?cia,Brazil,Rio de Janeiro,"Dr.#Andrew#Fuller#Vice President, Sales",4,9.65,
10990,21,Sir Rodney's Scones,01/04/2020,07/04/2020,13/05/2020,Ernst Handel,Austria,Graz,"Dr.#Andrew#Fuller#Vice President, Sales",65,10,
10990,34,Sasquatch Ale,01/04/2020,07/04/2020,13/05/2020,Ernst Handel,Austria,Graz,"Dr.#Andrew#Fuller#Vice President, Sales",60,14,
10990,55,P?t? chinois,01/04/2020,07/04/2020,13/05/2020,Ernst Handel,Austria,Graz,"Dr.#Andrew#Fuller#Vice President, Sales",65,24,
10990,61,Sirop d'?rable,01/04/2020,07/04/2020,13/05/2020,Ernst Handel,Austria,Graz,"Dr.#Andrew#Fuller#Vice President, Sales",66,28.5,
10991,2,Chang,01/04/2020,07/04/2020,29/04/2020,QUICK-Stop,Germany,Cunewalde,Ms.#Nancy#Davolio#Sales Representative,50,19,
10991,70,Outback Lager,01/04/2020,07/04/2020,29/04/2020,QUICK-Stop,Germany,Cunewalde,Ms.#Nancy#Davolio#Sales Representative,20,15,
10991,76,Lakkalik??ri,01/04/2020,07/04/2020,29/04/2020,QUICK-Stop,Germany,Cunewalde,Ms.#Nancy#Davolio#Sales Representative,90,18,
10992,72,Mozzarella di Giovanni,01/04/2020,03/04/2020,29/04/2020,The Big Cheese,USA,Portland,Ms.#Nancy#Davolio#Sales Representative,2,34.8,
