Time Stamp,Type_Customer,Supplier ID,Supplier_state_name,UnitPrice,SalesQuantity,TitleOfCourtesy@FirstName@LastName@Title,Customer_ Country,Customer_City,Discount
07/07/2015 11:57,Silver,25,Maine,182,10,Mrs.@Margaret@Peacock@Sales Representative,France,Toulouse,0.33
07/07/2015 11:57,VIP,24,Maine,150,20,Mrs.@Margaret@Peacock@Sales Representative,France,Toulouse,0.2
08/07/2015 8:40,Silver,25,Massachusetts,80,22,Mrs.@Margaret@Peacock@Sales Representative,Brazil,Sao Paulo,0.04
09/07/2015 13:03,Silver,20,Maine,123,13,Ms.@Janet@Leverling@Sales Representative,Canada,Vancouver,0.26
09/07/2015 16:18,Reg,22,Maine,81,13,Ms.@Janet@Leverling@Sales Representative,Canada,Vancouver,0.15
09/07/2015 16:18,VIP,8,Maine,113,22,Ms.@Janet@Leverling@Sales Representative,Canada,Vancouver,0.33
09/07/2015 16:18,VIP,8,Maine,106,24,Mr.@Robert@King@Sales Representative,Brazil,Sao Paulo,0.16
10/07/2015 0:43,Silver,29,Maine,120,20,Mr.@Robert@King@Sales Representative,Germany,Frankfurt a.M.,0.33
10/07/2015 17:30,Silver,5,New Hampshire,162,25,Mr.@Robert@King@Sales Representative,Germany,Frankfurt a.M.,0.07
10/07/2015 17:30,Reg,21,Massachusetts,85,12,Mr.@Robert@King@Sales Representative,Germany,Frankfurt a.M.,0.3
11/07/2015 9:01,Reg,7,Massachusetts,131,23,Ms.@Laura@Callahan@Inside Sales Coordinator,Venezuela,San Crist?bal,0.31
12/07/2015 3:41,Reg,11,Massachusetts,156,15,Ms.@Laura@Callahan@Inside Sales Coordinator,Venezuela,San Crist?bal,0.28
12/07/2015 3:41,VIP,27,New Hampshire,92,19,Ms.@Laura@Callahan@Inside Sales Coordinator,Venezuela,San Crist?bal,0.29
12/07/2015 11:23,VIP,17,Maine,139,25,Mrs.@Margaret@Peacock@Sales Representative,Venezuela,Barquisimeto,0.18
12/07/2015 11:23,Silver,24,New Hampshire,155,21,Mrs.@Margaret@Peacock@Sales Representative,Venezuela,Barquisimeto,0.11
13/07/2015 7:47,Silver,17,Puerto Rico,20,8,Mr.@Michael@Suyama@Sales Representative,France,Toulouse,0.31
13/07/2015 8:17,Silver,24,Massachusetts,104,11,Mr.@Michael@Suyama@Sales Representative,France,Toulouse,0.29
13/07/2015 13:49,Silver,24,New Hampshire,112,27,Ms.@Anne@Dodsworth@Sales Representative,Germany,Mannheim,0.07
14/07/2015 5:19,Reg,15,Maine,82,28,"Dr.@Andrew@Fuller@Vice President, Sales",Mexico,M?xico D.F.,0.29
14/07/2015 5:19,Reg,19,Massachusetts,174,25,"Dr.@Andrew@Fuller@Vice President, Sales",Mexico,M?xico D.F.,0.02
14/07/2015 6:23,Reg,21,Massachusetts,161,15,"Dr.@Andrew@Fuller@Vice President, Sales",Mexico,M?xico D.F.,0.01
14/07/2015 9:37,Reg,15,Puerto Rico,119,28,Mr.@Michael@Suyama@Sales Representative,Ireland,Cork,0.05
14/07/2015 9:37,Silver,16,Massachusetts,99,29,Mr.@Michael@Suyama@Sales Representative,Ireland,Cork,0
14/07/2015 9:37,Reg,20,Massachusetts,158,24,Mrs.@Margaret@Peacock@Sales Representative,USA,Seattle,0.19
14/07/2015 15:26,Reg,29,Massachusetts,130,12,Mrs.@Margaret@Peacock@Sales Representative,USA,Seattle,0.33
14/07/2015 15:26,Reg,21,Puerto Rico,194,10,Mrs.@Margaret@Peacock@Sales Representative,USA,Seattle,0.07
14/07/2015 15:26,VIP,14,Puerto Rico,156,15,Mrs.@Margaret@Peacock@Sales Representative,USA,Seattle,0.33
14/07/2015 15:26,VIP,26,New Hampshire,72,20,Ms.@Janet@Leverling@Sales Representative,Canada,Montr?al,0.03
15/07/2015 6:09,Silver,20,Maine,155,13,Ms.@Anne@Dodsworth@Sales Representative,Germany,Brandenburg,0.25
15/07/2015 8:23,Silver,13,Massachusetts,124,26,Ms.@Anne@Dodsworth@Sales Representative,Germany,Brandenburg,0.03
15/07/2015 12:52,Reg,12,Puerto Rico,96,28,Mr.@Robert@King@Sales Representative,Mexico,M?xico D.F.,0.33
15/07/2015 12:52,Silver,15,New Hampshire,156,22,Mr.@Robert@King@Sales Representative,Mexico,M?xico D.F.,0.3
15/07/2015 12:52,Reg,3,Rhode Island,79,19,Ms.@Nancy@Davolio@Sales Representative,Germany,K?ln,0.22
15/07/2015 17:24,Reg,15,New Hampshire,170,13,Ms.@Nancy@Davolio@Sales Representative,Germany,K?ln,0.01
16/07/2015 15:02,Silver,9,New Hampshire,88,11,Mrs.@Margaret@Peacock@Sales Representative,Germany,Mannheim,0.26
18/07/2015 3:30,Silver,18,Massachusetts,150,25,Mr.@Michael@Suyama@Sales Representative,USA,Boise,0.32
18/07/2015 14:03,Silver,25,Massachusetts,114,17,Mr.@Michael@Suyama@Sales Representative,USA,Boise,0.18
18/07/2015 14:03,VIP,11,Massachusetts,170,29,Mrs.@Margaret@Peacock@Sales Representative,France,Marseille,0.18
19/07/2015 15:39,Reg,16,Maine,175,20,Mrs.@Margaret@Peacock@Sales Representative,France,Marseille,0.2
19/07/2015 15:39,Silver,18,Massachusetts,154,13,Mrs.@Margaret@Peacock@Sales Representative,France,Marseille,0.01
19/07/2015 16:35,Silver,6,Maine,172,27,Mr.@Robert@King@Sales Representative,Brazil,Sao Paulo,0.28
19/07/2015 17:20,VIP,1,Maine,77,17,Mr.@Robert@King@Sales Representative,Brazil,Sao Paulo,0.25
19/07/2015 17:20,Reg,14,Massachusetts,120,14,Mr.@Robert@King@Sales Representative,Brazil,Sao Paulo,0.3
20/07/2015 0:16,Reg,20,Maine,120,22,Mr.@Robert@King@Sales Representative,Brazil,Sao Paulo,0.2
20/07/2015 0:16,VIP,4,Massachusetts,186,24,Mr.@Robert@King@Sales Representative,Germany,Stuttgart,0.16
21/07/2015 3:54,Silver,20,Maine,167,20,Mr.@Robert@King@Sales Representative,Germany,Stuttgart,0.07
21/07/2015 5:54,VIP,2,Massachusetts,102,24,Mr.@Robert@King@Sales Representative,Germany,Stuttgart,0.28
24/07/2015 6:45,Reg,27,Puerto Rico,93,20,Ms.@Janet@Leverling@Sales Representative,Austria,Graz,0.32
25/07/2015 4:43,Silver,9,Maine,93,25,Ms.@Janet@Leverling@Sales Representative,Austria,Graz,0.01
25/07/2015 4:43,Silver,1,New Hampshire,183,23,Ms.@Janet@Leverling@Sales Representative,Austria,Graz,0.27
25/07/2015 4:43,Reg,14,New Hampshire,181,24,Ms.@Janet@Leverling@Sales Representative,Austria,Graz,0.3
25/07/2015 6:09,VIP,15,Massachusetts,122,28,Ms.@Janet@Leverling@Sales Representative,Austria,Graz,0.26
27/07/2015 5:47,Reg,21,Maine,136,19,"Dr.@Andrew@Fuller@Vice President, Sales",Germany,Cunewalde,0.15
27/07/2015 5:47,Silver,16,Maine,158,28,"Dr.@Andrew@Fuller@Vice President, Sales",Germany,Cunewalde,0.05
27/07/2015 5:47,VIP,20,New Hampshire,98,26,"Dr.@Andrew@Fuller@Vice President, Sales",Germany,Cunewalde,0.26
28/07/2015 4:21,VIP,20,Maine,138,19,"Dr.@Andrew@Fuller@Vice President, Sales",Germany,Cunewalde,0.16
28/07/2015 4:21,VIP,13,Maine,180,25,"Dr.@Andrew@Fuller@Vice President, Sales",Germany,Cunewalde,0.16
28/07/2015 4:21,VIP,2,Massachusetts,146,24,"Dr.@Andrew@Fuller@Vice President, Sales",Ireland,Cork,0.22
28/07/2015 7:51,Reg,26,Massachusetts,115,18,"Dr.@Andrew@Fuller@Vice President, Sales",Ireland,Cork,0.22
28/07/2015 7:51,Reg,12,New Hampshire,90,22,"Dr.@Andrew@Fuller@Vice President, Sales",Ireland,Cork,0.3
28/07/2015 13:07,Reg,1,Puerto Rico,150,24,Ms.@Janet@Leverling@Sales Representative,UK,London,0.16
29/07/2015 0:01,Silver,7,Puerto Rico,171,30,Ms.@Janet@Leverling@Sales Representative,UK,London,0.09
29/07/2015 0:01,VIP,4,New Hampshire,151,13,Ms.@Janet@Leverling@Sales Representative,UK,London,0.2
31/07/2015 5:12,Silver,17,Maine,117,30,Mrs.@Margaret@Peacock@Sales Representative,Mexico,M?xico D.F.,0.19
31/07/2015 5:12,Reg,28,Massachusetts,152,22,Mrs.@Margaret@Peacock@Sales Representative,Mexico,M?xico D.F.,0.07
31/07/2015 17:54,Reg,8,Puerto Rico,173,21,Mrs.@Margaret@Peacock@Sales Representative,Mexico,M?xico D.F.,0.3
31/07/2015 19:08,VIP,2,Maine,177,21,Mr.@Michael@Suyama@Sales Representative,Switzerland,Bern,0.13
01/08/2015 4:07,Reg,3,New Hampshire,124,28,Mr.@Michael@Suyama@Sales Representative,Switzerland,Bern,0.21
01/08/2015 8:23,VIP,24,Puerto Rico,84,13,Mr.@Michael@Suyama@Sales Representative,Switzerland,Bern,0.02
01/08/2015 14:28,VIP,3,Puerto Rico,135,21,Mr.@Robert@King@Sales Representative,Norway,Stavern,0.09
01/08/2015 14:28,VIP,28,Maine,99,11,Mr.@Robert@King@Sales Representative,Norway,Stavern,0.26
02/08/2015 2:46,VIP,4,Puerto Rico,131,28,Ms.@Laura@Callahan@Inside Sales Coordinator,Argentina,Buenos Aires,0.02
02/08/2015 2:46,Reg,28,Massachusetts,129,14,Ms.@Laura@Callahan@Inside Sales Coordinator,Argentina,Buenos Aires,0.27
02/08/2015 2:46,Silver,27,New Hampshire,146,18,Ms.@Laura@Callahan@Inside Sales Coordinator,Argentina,Buenos Aires,0.32
02/08/2015 16:54,VIP,13,Massachusetts,149,30,Mrs.@Margaret@Peacock@Sales Representative,Germany,Frankfurt a.M.,0.29
03/08/2015 2:05,VIP,13,Massachusetts,149,14,Mrs.@Margaret@Peacock@Sales Representative,Germany,Frankfurt a.M.,0.19
03/08/2015 2:05,Silver,29,Massachusetts,112,16,Mrs.@Margaret@Peacock@Sales Representative,Germany,Frankfurt a.M.,0.31
03/08/2015 2:05,VIP,7,Maine,136,20,Mrs.@Margaret@Peacock@Sales Representative,Germany,Frankfurt a.M.,0.1
03/08/2015 2:05,Silver,28,Maine,127,25,Mr.@Robert@King@Sales Representative,UK,London,0.13
03/08/2015 2:05,Reg,1,Massachusetts,147,21,Mr.@Robert@King@Sales Representative,UK,London,0.11
03/08/2015 8:18,VIP,27,Massachusetts,168,10,Mr.@Robert@King@Sales Representative,UK,London,0.01
03/08/2015 13:01,VIP,26,Massachusetts,135,15,Mr.@Robert@King@Sales Representative,UK,London,0.11
03/08/2015 13:01,Silver,5,Massachusetts,117,17,Ms.@Nancy@Davolio@Sales Representative,Sweden,Lule?,0.14
03/08/2015 13:01,VIP,5,Maine,78,22,Ms.@Nancy@Davolio@Sales Representative,Sweden,Lule?,0.13
03/08/2015 17:20,VIP,1,Maine,159,22,Ms.@Nancy@Davolio@Sales Representative,Sweden,Lule?,0.05
05/08/2015 1:31,VIP,28,Puerto Rico,9,6,Ms.@Nancy@Davolio@Sales Representative,Sweden,Lule?,0.12
05/08/2015 1:31,Reg,2,Massachusetts,139,20,Ms.@Nancy@Davolio@Sales Representative,France,Marseille,0.27
05/08/2015 1:31,VIP,29,Maine,95,18,Ms.@Nancy@Davolio@Sales Representative,France,Marseille,0.26
05/08/2015 11:52,Silver,28,Rhode Island,117,20,Mrs.@Margaret@Peacock@Sales Representative,Finland,Oulu,0.27
05/08/2015 11:52,Silver,16,New Hampshire,99,15,Mrs.@Margaret@Peacock@Sales Representative,Finland,Oulu,0.32
06/08/2015 3:42,VIP,10,New Hampshire,174,26,Mrs.@Margaret@Peacock@Sales Representative,Finland,Oulu,0.29
06/08/2015 3:42,Reg,8,Massachusetts,137,16,Mr.@Robert@King@Sales Representative,Germany,Cunewalde,0.16
06/08/2015 5:38,Silver,9,Massachusetts,129,27,Mr.@Robert@King@Sales Representative,Germany,Cunewalde,0.16
06/08/2015 13:47,VIP,3,Maine,175,28,Mr.@Michael@Suyama@Sales Representative,USA,Eugene,0.08
08/08/2015 1:45,VIP,10,Massachusetts,160,25,Mr.@Michael@Suyama@Sales Representative,USA,Eugene,0.13
08/08/2015 4:48,VIP,17,Massachusetts,132,21,Mr.@Michael@Suyama@Sales Representative,USA,Eugene,0.31
08/08/2015 8:16,Reg,13,Maine,114,17,Mr.@Steven@Buchanan@Sales Manager,Belgium,Bruxelles,0.27
08/08/2015 17:58,VIP,6,Massachusetts,112,14,Mr.@Steven@Buchanan@Sales Manager,Belgium,Bruxelles,0.29
09/08/2015 5:32,Silver,5,Massachusetts,137,11,Mr.@Steven@Buchanan@Sales Manager,Belgium,Bruxelles,0.32
09/08/2015 17:21,Silver,14,Puerto Rico,143,15,Ms.@Janet@Leverling@Sales Representative,Austria,Salzburg,0.02
09/08/2015 17:21,VIP,18,Puerto Rico,170,24,Ms.@Janet@Leverling@Sales Representative,Austria,Salzburg,0.27
09/08/2015 17:21,Reg,11,Massachusetts,186,14,Ms.@Janet@Leverling@Sales Representative,Austria,Salzburg,0.2
10/08/2015 13:46,Silver,13,Massachusetts,139,10,Ms.@Janet@Leverling@Sales Representative,Austria,Salzburg,0.03
11/08/2015 6:15,VIP,13,Massachusetts,136,29,Mr.@Robert@King@Sales Representative,Argentina,Buenos Aires,0.08
11/08/2015 17:36,Reg,10,Massachusetts,132,26,Mr.@Robert@King@Sales Representative,UK,London,0.06
11/08/2015 19:16,Silver,3,Maine,122,24,Mr.@Robert@King@Sales Representative,UK,London,0.17
12/08/2015 10:43,VIP,13,Maine,150,25,Ms.@Laura@Callahan@Inside Sales Coordinator,Sweden,Br?cke,0.16
13/08/2015 0:49,VIP,5,Puerto Rico,130,15,Ms.@Laura@Callahan@Inside Sales Coordinator,Sweden,Br?cke,0.26
13/08/2015 0:49,Silver,22,New Hampshire,154,11,Ms.@Laura@Callahan@Inside Sales Coordinator,Sweden,Br?cke,0.14
13/08/2015 13:18,Reg,1,New Hampshire,114,30,Ms.@Laura@Callahan@Inside Sales Coordinator,Germany,Frankfurt a.M.,0.25
13/08/2015 13:18,Reg,23,New Hampshire,103,26,Ms.@Laura@Callahan@Inside Sales Coordinator,Germany,Frankfurt a.M.,0.29
13/08/2015 13:18,Silver,5,Puerto Rico,63,13,Ms.@Laura@Callahan@Inside Sales Coordinator,Germany,Frankfurt a.M.,0.29
13/08/2015 15:48,VIP,16,Maine,96,21,Mrs.@Margaret@Peacock@Sales Representative,Mexico,M?xico D.F.,0.24
13/08/2015 19:38,Reg,11,Maine,98,10,Mrs.@Margaret@Peacock@Sales Representative,Mexico,M?xico D.F.,0.09
14/08/2015 0:46,Reg,11,Puerto Rico,90,28,Mrs.@Margaret@Peacock@Sales Representative,Mexico,M?xico D.F.,0.2
14/08/2015 2:37,Silver,4,Puerto Rico,105,11,Mrs.@Margaret@Peacock@Sales Representative,Mexico,M?xico D.F.,0.04
14/08/2015 2:37,Reg,25,Rhode Island,118,27,Ms.@Janet@Leverling@Sales Representative,Germany,Frankfurt a.M.,0.05
14/08/2015 18:39,VIP,22,Massachusetts,85,21,Ms.@Janet@Leverling@Sales Representative,Germany,Frankfurt a.M.,0.18
15/08/2015 4:56,VIP,15,Massachusetts,139,12,Ms.@Janet@Leverling@Sales Representative,Germany,Frankfurt a.M.,0.3
15/08/2015 4:56,Reg,24,Massachusetts,117,12,Ms.@Janet@Leverling@Sales Representative,Germany,Frankfurt a.M.,0.15
16/08/2015 4:25,Reg,12,Massachusetts,112,13,Ms.@Nancy@Davolio@Sales Representative,Switzerland,Gen?ve,0.32
16/08/2015 4:46,Silver,22,Maine,130,12,Ms.@Nancy@Davolio@Sales Representative,Switzerland,Gen?ve,0.06
16/08/2015 4:46,VIP,15,Maine,125,24,Ms.@Nancy@Davolio@Sales Representative,Switzerland,Gen?ve,0.31
16/08/2015 10:56,Silver,19,Massachusetts,67,10,Ms.@Nancy@Davolio@Sales Representative,Switzerland,Gen?ve,0.09
16/08/2015 14:40,Silver,26,Puerto Rico,115,20,Ms.@Nancy@Davolio@Sales Representative,Switzerland,Gen?ve,0.19
17/08/2015 10:13,Silver,25,Maine,140,15,Ms.@Anne@Dodsworth@Sales Representative,UK,London,0.18
17/08/2015 10:13,VIP,25,New Hampshire,84,12,Ms.@Anne@Dodsworth@Sales Representative,UK,London,0.01
17/08/2015 13:28,VIP,16,Massachusetts,91,24,Mr.@Michael@Suyama@Sales Representative,UK,London,0.01
18/08/2015 2:24,Reg,23,New Hampshire,110,30,Mr.@Michael@Suyama@Sales Representative,UK,London,0.3
18/08/2015 2:24,Reg,25,Maine,138,27,Mr.@Michael@Suyama@Sales Representative,UK,London,0.23
18/08/2015 14:21,Silver,12,Maine,127,21,Mr.@Michael@Suyama@Sales Representative,UK,London,0.32
18/08/2015 14:21,Silver,7,Massachusetts,99,23,Ms.@Janet@Leverling@Sales Representative,Germany,Cunewalde,0.26
18/08/2015 14:21,VIP,17,Massachusetts,89,25,Ms.@Janet@Leverling@Sales Representative,Germany,Cunewalde,0.02
19/08/2015 8:26,VIP,16,Rhode Island,118,14,Ms.@Janet@Leverling@Sales Representative,Germany,Cunewalde,0.11
19/08/2015 8:26,Reg,25,Massachusetts,148,20,Ms.@Janet@Leverling@Sales Representative,Germany,Cunewalde,0.3
19/08/2015 10:36,VIP,21,Massachusetts,79,10,"Dr.@Andrew@Fuller@Vice President, Sales",Brazil,Rio de Janeiro,0.07
20/08/2015 12:52,Silver,11,Massachusetts,140,19,"Dr.@Andrew@Fuller@Vice President, Sales",Brazil,Rio de Janeiro,0.2
20/08/2015 17:12,Silver,3,Massachusetts,130,16,"Dr.@Andrew@Fuller@Vice President, Sales",Brazil,Rio de Janeiro,0.01
20/08/2015 17:12,VIP,29,Maine,76,22,"Dr.@Andrew@Fuller@Vice President, Sales",Brazil,Rio de Janeiro,0.32
20/08/2015 17:12,Reg,11,Massachusetts,90,14,Ms.@Nancy@Davolio@Sales Representative,Germany,Brandenburg,0.12
20/08/2015 17:12,Silver,28,Puerto Rico,136,21,Ms.@Nancy@Davolio@Sales Representative,Germany,Brandenburg,0.33
20/08/2015 17:12,Silver,22,Massachusetts,105,15,Ms.@Laura@Callahan@Inside Sales Coordinator,Venezuela,Barquisimeto,0.12
21/08/2015 14:18,Reg,25,New Hampshire,117,22,Ms.@Laura@Callahan@Inside Sales Coordinator,Venezuela,Barquisimeto,0.26
21/08/2015 14:18,Reg,11,Massachusetts,97,15,Mrs.@Margaret@Peacock@Sales Representative,USA,Portland,0.25
21/08/2015 14:18,Silver,28,Maine,126,19,Mrs.@Margaret@Peacock@Sales Representative,USA,Portland,0.16
21/08/2015 17:56,Silver,6,Massachusetts,108,29,Ms.@Laura@Callahan@Inside Sales Coordinator,USA,Walla Walla,0.23
21/08/2015 17:56,Reg,25,Massachusetts,158,20,Ms.@Nancy@Davolio@Sales Representative,France,Lyon,0.06
22/08/2015 11:09,VIP,22,Rhode Island,153,12,Ms.@Nancy@Davolio@Sales Representative,France,Lyon,0.07
23/08/2015 2:18,Reg,28,Maine,20,9,Ms.@Nancy@Davolio@Sales Representative,France,Lyon,0.25
24/08/2015 4:16,Reg,11,Maine,147,26,Ms.@Janet@Leverling@Sales Representative,UK,London,0.18
24/08/2015 6:51,Reg,19,Maine,111,25,Ms.@Janet@Leverling@Sales Representative,UK,London,0.26
25/08/2015 17:10,Silver,28,Massachusetts,15,10,Ms.@Janet@Leverling@Sales Representative,Germany,M?nster,0.24
25/08/2015 17:10,VIP,7,Massachusetts,82,17,Ms.@Janet@Leverling@Sales Representative,Germany,M?nster,0.22
26/08/2015 5:48,VIP,1,New Hampshire,94,20,Mr.@Steven@Buchanan@Sales Manager,Germany,Cunewalde,0.1
26/08/2015 19:31,VIP,21,Puerto Rico,148,13,Mr.@Steven@Buchanan@Sales Manager,Germany,Cunewalde,0.17
27/08/2015 13:58,Reg,13,Massachusetts,118,25,Mr.@Steven@Buchanan@Sales Manager,Germany,Cunewalde,0.08
27/08/2015 13:58,Silver,25,Massachusetts,116,26,Mr.@Robert@King@Sales Representative,Spain,Sevilla,0.33
28/08/2015 13:14,VIP,20,Massachusetts,163,10,Mr.@Robert@King@Sales Representative,Spain,Sevilla,0.15
28/08/2015 13:14,Silver,3,Massachusetts,146,24,Mr.@Robert@King@Sales Representative,Spain,Sevilla,0.1
28/08/2015 19:21,Silver,10,Maine,141,28,Mr.@Robert@King@Sales Representative,Spain,Sevilla,0.24
29/08/2015 12:49,VIP,24,Massachusetts,93,12,Mrs.@Margaret@Peacock@Sales Representative,Portugal,Lisboa,0.01
29/08/2015 12:49,Silver,9,Maine,159,15,Mrs.@Margaret@Peacock@Sales Representative,Portugal,Lisboa,0.04
29/08/2015 14:53,Reg,2,Massachusetts,107,29,Mrs.@Margaret@Peacock@Sales Representative,Portugal,Lisboa,0.18
29/08/2015 14:53,VIP,14,Massachusetts,105,15,"Dr.@Andrew@Fuller@Vice President, Sales",Venezuela,San Crist?bal,0.01
29/08/2015 16:06,VIP,5,Puerto Rico,101,19,"Dr.@Andrew@Fuller@Vice President, Sales",Venezuela,San Crist?bal,0.26
29/08/2015 16:06,VIP,17,Massachusetts,134,13,"Dr.@Andrew@Fuller@Vice President, Sales",Finland,Oulu,0.01
30/08/2015 2:51,VIP,21,Massachusetts,130,29,"Dr.@Andrew@Fuller@Vice President, Sales",Finland,Oulu,0.01
30/08/2015 2:51,VIP,9,Massachusetts,91,11,"Dr.@Andrew@Fuller@Vice President, Sales",Finland,Oulu,0.01
30/08/2015 2:51,Reg,10,New Hampshire,155,18,"Dr.@Andrew@Fuller@Vice President, Sales",Finland,Oulu,0.11
30/08/2015 2:51,VIP,24,New Hampshire,163,16,"Dr.@Andrew@Fuller@Vice President, Sales",Finland,Oulu,0.01
30/08/2015 11:59,VIP,4,Massachusetts,132,12,Mrs.@Margaret@Peacock@Sales Representative,Germany,K?ln,0.27
30/08/2015 11:59,Reg,17,New Hampshire,172,27,Mrs.@Margaret@Peacock@Sales Representative,Germany,K?ln,0.32
31/08/2015 18:26,VIP,11,Maine,167,12,Mrs.@Margaret@Peacock@Sales Representative,Germany,K?ln,0.19
02/09/2015 13:51,Silver,24,Massachusetts,112,14,Mrs.@Margaret@Peacock@Sales Representative,Germany,K?ln,0.07
02/09/2015 13:51,VIP,28,Massachusetts,110,26,Mr.@Michael@Suyama@Sales Representative,USA,Boise,0.26
02/09/2015 13:51,VIP,24,Massachusetts,129,22,Mr.@Michael@Suyama@Sales Representative,USA,Boise,0.03
03/09/2015 9:36,Silver,28,Maine,139,27,Mr.@Michael@Suyama@Sales Representative,USA,Boise,0.32
03/09/2015 9:36,Silver,28,Maine,118,13,Mr.@Michael@Suyama@Sales Representative,USA,Boise,0.06
04/09/2015 6:28,Reg,17,Puerto Rico,89,11,Mr.@Michael@Suyama@Sales Representative,USA,Boise,0.08
04/09/2015 6:51,VIP,21,Maine,148,21,"Dr.@Andrew@Fuller@Vice President, Sales",Denmark,Kobenhavn,0.26
04/09/2015 6:51,Reg,19,Massachusetts,172,23,Ms.@Anne@Dodsworth@Sales Representative,Germany,Frankfurt a.M.,0.13
04/09/2015 6:51,Reg,3,Maine,100,17,Ms.@Anne@Dodsworth@Sales Representative,Germany,Frankfurt a.M.,0.14
04/09/2015 8:56,Reg,7,Maine,132,14,Ms.@Nancy@Davolio@Sales Representative,UK,Colchester,0.18
04/09/2015 18:33,Silver,5,Massachusetts,65,11,Ms.@Nancy@Davolio@Sales Representative,UK,Colchester,0.04
05/09/2015 0:56,Silver,9,Massachusetts,141,10,Ms.@Nancy@Davolio@Sales Representative,UK,Colchester,0.05
05/09/2015 2:34,VIP,9,Massachusetts,169,12,Ms.@Nancy@Davolio@Sales Representative,UK,Colchester,0.29
05/09/2015 2:34,Silver,12,Massachusetts,166,30,Ms.@Nancy@Davolio@Sales Representative,UK,Colchester,0.15
06/09/2015 4:14,Silver,6,New Hampshire,135,24,Mr.@Michael@Suyama@Sales Representative,France,Strasbourg,0.31
06/09/2015 10:25,Reg,12,Massachusetts,132,16,Mr.@Michael@Suyama@Sales Representative,France,Strasbourg,0.33
06/09/2015 10:25,VIP,12,Massachusetts,177,18,Ms.@Laura@Callahan@Inside Sales Coordinator,Germany,M?nchen,0.11
07/09/2015 2:21,Reg,2,Rhode Island,94,17,Ms.@Laura@Callahan@Inside Sales Coordinator,Germany,M?nchen,0.01
08/09/2015 3:14,Silver,22,Puerto Rico,106,29,"Dr.@Andrew@Fuller@Vice President, Sales",Sweden,Br?cke,0.16
08/09/2015 15:48,Reg,28,Maine,91,11,"Dr.@Andrew@Fuller@Vice President, Sales",Sweden,Br?cke,0.07
09/09/2015 1:27,VIP,1,New Hampshire,134,21,Ms.@Nancy@Davolio@Sales Representative,Italy,Reggio Emilia,0.04
09/09/2015 2:01,Reg,10,Massachusetts,129,10,Ms.@Nancy@Davolio@Sales Representative,Italy,Reggio Emilia,0.26
09/09/2015 9:47,Reg,27,Massachusetts,171,27,"Dr.@Andrew@Fuller@Vice President, Sales",Brazil,Rio de Janeiro,0.26
09/09/2015 9:47,Reg,21,Puerto Rico,127,21,"Dr.@Andrew@Fuller@Vice President, Sales",Brazil,Rio de Janeiro,0.21
09/09/2015 9:47,Reg,16,New Hampshire,103,30,Mrs.@Margaret@Peacock@Sales Representative,USA,Albuquerque,0.03
09/09/2015 12:46,Reg,1,Massachusetts,144,14,Mrs.@Margaret@Peacock@Sales Representative,USA,Albuquerque,0.22
09/09/2015 16:22,Reg,24,Massachusetts,105,17,Mrs.@Margaret@Peacock@Sales Representative,USA,Albuquerque,0.28
11/09/2015 15:52,VIP,24,Massachusetts,121,14,Ms.@Laura@Callahan@Inside Sales Coordinator,Canada,Montr?al,0.2
11/09/2015 15:52,Reg,2,New Hampshire,132,25,Ms.@Laura@Callahan@Inside Sales Coordinator,Canada,Montr?al,0.25
11/09/2015 17:00,Reg,9,Maine,174,30,Ms.@Anne@Dodsworth@Sales Representative,France,Strasbourg,0.23
11/09/2015 18:06,Reg,10,New Hampshire,111,15,Ms.@Anne@Dodsworth@Sales Representative,France,Strasbourg,0.09
11/09/2015 18:06,Reg,26,Massachusetts,167,11,Ms.@Anne@Dodsworth@Sales Representative,France,Strasbourg,0.11
11/09/2015 18:06,Reg,17,Maine,69,19,Ms.@Nancy@Davolio@Sales Representative,Ireland,Cork,0.09
12/09/2015 17:22,VIP,20,New Hampshire,126,16,Ms.@Nancy@Davolio@Sales Representative,Ireland,Cork,0.17
12/09/2015 17:22,Reg,27,Maine,139,26,Ms.@Nancy@Davolio@Sales Representative,Ireland,Cork,0.02
13/09/2015 2:57,Reg,22,Massachusetts,137,22,Ms.@Janet@Leverling@Sales Representative,Spain,Barcelona,0.16
13/09/2015 2:57,Reg,7,Maine,119,30,Mr.@Steven@Buchanan@Sales Manager,USA,Albuquerque,0.12
13/09/2015 2:57,VIP,20,Massachusetts,91,11,Mr.@Steven@Buchanan@Sales Manager,USA,Albuquerque,0.23
13/09/2015 2:57,Reg,20,New Hampshire,130,17,Ms.@Janet@Leverling@Sales Representative,Canada,Montr?al,0.18
13/09/2015 10:08,Silver,22,Maine,113,30,Ms.@Janet@Leverling@Sales Representative,Canada,Montr?al,0.11
13/09/2015 10:08,Reg,29,Massachusetts,169,30,Ms.@Laura@Callahan@Inside Sales Coordinator,Austria,Graz,0.05
13/09/2015 12:11,Silver,1,Massachusetts,87,11,Ms.@Laura@Callahan@Inside Sales Coordinator,Austria,Graz,0.26
13/09/2015 13:34,Silver,6,Maine,110,30,Ms.@Janet@Leverling@Sales Representative,Sweden,Lule?,0.03
14/09/2015 3:28,Silver,4,New Hampshire,105,15,Ms.@Janet@Leverling@Sales Representative,Sweden,Lule?,0.28
14/09/2015 6:24,Silver,27,Massachusetts,79,18,Ms.@Janet@Leverling@Sales Representative,Sweden,Lule?,0.31
